ID,D_Mpc,R_kpc,Vobs_kms,eV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBb,Vobs_ms,Vgas_ms,Vdisk_ms,Vbul_ms,R_m,Vbar_kms,Vbar_ms,g_obs,g_bar,eV_ms,g_obs_err
NGC2903,6.6,9.6,201.0,1.0,27.64,199.24,0.0,14.07,0.0,201000.0,27640.0,199240.0,0.0,2.9622504777599995e+20,201.14807282198853,201148.07282198855,1.3638617093092853e-10,1.36587191068986e-10,1000.0,1.3570763276709307e-12
NGC2903,6.6,10.56,199.0,1.0,32.7,189.8,0.0,10.06,0.0,199000.0,32700.000000000004,189800.0,0.0,3.258475525536e+20,192.5962876070045,192596.28760700452,1.2153229229329831e-10,1.138364542231704e-10,1000.0,1.2214300732994805e-12
NGC2903,6.6,11.52,197.0,1.0,37.22,181.59,0.0,6.57,0.0,197000.0,37220.0,181590.0,0.0,3.554700573312e+20,185.36519765047592,185365.19765047592,1.09176565507009e-10,9.666146498518083e-11,1000.0,1.1083915279899392e-12
NGC2903,6.6,12.48,196.0,2.0,37.86,174.1,0.0,4.46,0.0,196000.0,37860.0,174100.0,0.0,3.850925621088e+20,178.16899169047346,178168.99169047346,9.975783429737173e-11,8.24326219809754e-11,2000.0,2.035874169334117e-12
NGC2903,6.6,13.44,193.0,3.0,36.33,167.37,0.0,2.89,0.0,193000.0,36330.0,167370.0,0.0,4.147150668864e+20,171.26758537446602,171267.58537446603,8.981829447301792e-11,7.072949150418709e-11,3000.0,2.7922785846534072e-12
NGC2903,6.6,14.4,190.0,3.0,35.33,161.19,0.0,1.89,0.0,190000.0,35330.0,161190.0,0.0,4.44337571664e+20,165.01643857507045,165016.43857507044,8.124453636636914e-11,6.128319263668107e-11,3000.0,2.5656169378853413e-12
NGC2903,6.6,15.36,188.0,5.0,35.01,155.25,0.0,1.25,0.0,188000.0,35010.0,155250.0,0.0,4.7396007644159993e+20,159.14855513010477,159148.55513010477,7.457168178669368e-11,5.343965422184853e-11,5000.0,3.966578818441153e-12
NGC2903,6.6,16.32,187.0,5.0,34.43,150.2,0.0,0.83,0.0,187000.0,34430.0,150200.0,0.0,5.035825812192e+20,154.09563556441174,154095.63556441173,6.944044791092298e-11,4.715307039117789e-11,5000.0,3.713392936412994e-12
NGC2903,6.6,17.28,188.0,3.0,33.18,145.58,0.0,0.55,0.0,188000.0,33180.0,145580.0,0.0,5.332050859968e+20,149.3132572814618,149313.2572814618,6.628593936594992e-11,4.181214580562684e-11,3000.0,2.1155087031686145e-12
NGC2903,6.6,18.24,186.0,3.0,32.48,141.36,0.0,0.37,0.0,186000.0,32479.999999999996,141360.0,0.0,5.6282759077439996e+20,145.0434417683199,145043.4417683199,6.14682019273416e-11,3.73784092053024e-11,3000.0,1.982845223462632e-12
NGC2903,6.6,19.2,185.0,3.0,31.94,137.48,0.0,0.24,0.0,185000.0,31940.0,137480.0,0.0,5.924500955519999e+20,141.1414680382771,141141.46803827712,5.7768578749424877e-11,3.3624627879313966e-11,3000.0,1.8735755270083744e-12
NGC2903,6.6,20.16,185.0,3.0,31.23,133.91,0.0,0.16,0.0,185000.0,31230.0,133910.0,0.0,6.220726003296e+20,137.50345813833192,137503.45813833192,5.501769404707131e-11,3.03938816626583e-11,3000.0,1.7843576447698801e-12
NGC2903,6.6,21.12,181.0,3.0,30.85,130.6,0.0,0.11,0.0,181000.0,30850.0,130600.0,0.0,6.516951051072e+20,134.19419696842334,134194.19696842335,5.027044049166367e-11,2.7632680311505147e-11,3000.0,1.6664234417126078e-12
NGC2903,6.6,22.08,178.0,3.0,30.69,127.55,0.0,0.07,0.0,178000.0,30690.0,127550.0,0.0,6.813176098847999e+20,131.19023820391516,131190.23820391516,4.650400861553728e-11,2.5261167993162674e-11,3000.0,1.5675508522091217e-12
NGC2903,6.6,23.04,177.0,3.0,30.33,124.7,0.0,0.05,0.0,177000.0,30330.0,124700.0,0.0,7.109401146624e+20,128.33549353160254,128335.49353160254,4.406700276700102e-11,2.3166506658329457e-11,3000.0,1.4937967039661362e-12
NGC2903,6.6,24.0,182.0,4.0,30.72,122.05,0.0,0.03,0.0,182000.0,30720.0,122050.0,0.0,7.4056261944e+20,125.8567475346475,125856.7475346475,4.472815550027055e-11,2.1389036503054742e-11,4000.0,1.9660727692426613e-12
NGC2903,6.6,24.96,180.0,8.0,30.86,119.57,0.0,0.0,0.0,180000.0,30860.0,119570.0,0.0,7.701851242176e+20,123.48815530244185,123488.15530244185,4.206780809083252e-11,1.9799557301877485e-11,8000.0,3.7393607191851125e-12
NGC2915,4.06,0.34,13.5,10.1,4.08,44.78,0.0,329.95,0.0,13500.0,4080.0,44780.0,0.0,1.04913037754e+19,44.965484540923164,44965.484540923164,1.737153016456731e-11,1.9272102336231435e-10,10100.0,2.5992956246241457e-11
NGC2915,4.06,0.67,31.3,12.5,7.65,48.88,0.0,91.07,0.0,31300.0,7650.0,48880.0,0.0,2.0674039792700002e+19,49.47501288529393,49475.01288529393,4.7387448695243797e-11,1.1839857737259022e-10,12500.0,3.784939991632891e-11
NGC2915,4.06,1.0,35.3,13.4,10.36,46.82,0.0,36.28,0.0,35300.0,10360.0,46820.0,0.0,3.085677581e+19,47.95249732808501,47952.49732808501,4.0383026654267936e-11,7.451984012065193e-11,13400.0,3.0659068394741664e-11
NGC2915,4.06,1.34,50.5,9.38,11.92,43.88,0.0,16.86,0.0,50500.0,11920.0,43880.0,0.0,4.1348079585400005e+19,45.47021882507275,45470.21882507275,6.16775924195641e-11,5.000330899841956e-11,9380.0,2.2912309580020244e-11
NGC2915,4.06,1.68,61.0,10.1,12.33,40.74,0.0,8.72,0.0,61000.0,12330.0,40740.0,0.0,5.18393833608e+19,42.56496799012071,42564.967990120706,7.177940320204026e-11,3.4949808090696404e-11,10100.0,2.3769572863626446e-11
NGC2915,4.06,2.01,66.5,11.9,12.44,38.01,0.0,4.56,0.0,66500.0,12440.0,38010.0,0.0,6.2022119378099995e+19,39.99392078803977,39993.92078803977,7.130117519914187e-11,2.5789407328198916e-11,11900.0,2.5518315334429722e-11
NGC2915,4.06,2.34,74.4,11.6,12.54,35.66,0.0,2.91,0.0,74400.0,12540.0,35660.0,0.0,7.220485539539999e+19,37.800624333468356,37800.62433346835,7.666188055758707e-11,1.9789350621579265e-11,11600.0,2.3905317593226072e-11
NGC2915,4.06,2.67,83.0,9.17,12.44,33.66,0.0,1.6,0.0,83000.0,12440.0,33660.0,0.0,8.238759141269999e+19,35.88522258534841,35885.222585348405,8.3616960781039e-11,1.563037804503038e-11,9170.0,1.847632603282235e-11
NGC2915,4.06,3.01,86.4,7.66,12.13,31.74,0.0,0.88,0.0,86400.0,12130.0,31740.0,0.0,9.287889518809999e+19,33.97888314821427,33978.88314821427,8.037304906439541e-11,1.2430859536622988e-11,7660.0,1.4251332310955299e-11
NGC2915,4.06,3.35,83.6,8.18,12.02,29.95,0.0,0.43,0.0,83600.0,12020.0,29950.0,0.0,1.033701989635e+20,32.27201419186599,32272.014191865994,6.761097560108015e-11,1.0075272278113226e-11,8180.0,1.3231047378393197e-11
NGC2915,4.06,3.68,79.8,7.93,12.54,28.46,0.0,0.24,0.0,79800.0,12540.0,28460.0,0.0,1.135529349808e+20,31.10021221792546,31100.21221792546,5.607992431967288e-11,8.517817704699065e-12,7930.0,1.1145709269549022e-11
NGC2915,4.06,4.02,82.8,6.95,13.47,27.13,0.0,0.13,0.0,82800.0,13470.0,27130.0,0.0,1.2404423875619999e+20,30.28989600510375,30289.89600510375,5.5269314147468466e-11,7.396375754324524e-12,6950.0,9.278302737316565e-12
NGC2915,4.06,4.35,83.5,7.19,14.61,25.93,0.0,0.07,0.0,83500.0,14610.0,25930.0,0.0,1.3422697477349999e+20,29.762677970908463,29762.677970908462,5.194373196419912e-11,6.599396294930756e-12,7190.0,8.945519349044112e-12
NGC2915,4.06,4.68,80.4,7.85,15.44,24.93,0.0,0.04,0.0,80400.0,15440.0,24930.0,0.0,1.4440971079079998e+20,29.32402598552934,29324.025985529337,4.476264071579192e-11,5.9545753210855535e-12,7850.0,8.740963423357379e-12
NGC2915,4.06,5.02,80.3,7.57,15.86,24.0,0.0,0.02,0.0,80300.0,15860.0,24000.0,0.0,1.549010145662e+20,28.766988024469992,28766.988024469993,4.1627164405978e-11,5.342376887056054e-12,7570.0,7.848508955249152e-12
NGC2915,4.06,5.35,82.1,7.92,15.86,23.2,0.0,0.01,0.0,82100.0,15860.0,23200.0,0.0,1.6508375058349998e+20,28.10301763156405,28103.01763156405,4.08302451099854e-11,4.784114712735015e-12,7920.0,7.877601492596454e-12
NGC2915,4.06,5.69,82.4,8.33,15.65,22.42,0.0,0.01,0.0,82400.0,15650.0,22420.0,0.0,1.755750543589e+20,27.34188910810663,27341.889108106632,3.867155288541605e-11,4.257887902867135e-12,8330.0,7.818787270279507e-12
NGC2915,4.06,6.03,80.9,7.88,15.44,21.74,0.0,0.0,0.0,80900.0,15440.0,21740.0,0.0,1.8606635813430002e+20,26.664980780041823,26664.980780041824,3.517460150037467e-11,3.821331309590071e-12,7880.0,6.852308030233681e-12
NGC2915,4.06,6.36,79.0,6.15,15.65,21.15,0.0,0.0,0.0,79000.0,15650.0,21150.0,0.0,1.962490941516e+20,26.310549215096213,26310.549215096213,3.1801420673967055e-11,3.5273793389601542e-12,6150.0,4.951360434048035e-12
NGC2915,4.06,6.69,81.4,6.11,16.27,20.57,0.0,0.0,0.0,81400.0,16270.0,20570.0,0.0,2.064318301689e+20,26.226662006439174,26226.662006439175,3.20975694231782e-11,3.3320336279401274e-12,6110.0,4.818578603823558e-12
NGC2915,4.06,7.02,79.7,5.59,17.1,20.07,0.0,0.0,0.0,79700.0,17100.0,20070.0,0.0,2.1661456618619997e+20,26.366928148724494,26366.928148724495,2.932438991447971e-11,3.209455911669391e-12,5590.0,4.1135091498605165e-12
NGC2915,4.06,7.36,77.5,6.33,17.83,19.59,0.0,0.0,0.0,77500.0,17830.0,19590.0,0.0,2.271058699616e+20,26.48918647297421,26489.186472974212,2.644691659011527e-11,3.0896471329369093e-12,6330.0,4.320231793946572e-12
NGC2915,4.06,7.7,79.9,6.41,17.93,19.12,0.0,0.0,0.0,79900.0,17930.0,19120.0,0.0,2.37597173737e+20,26.211816037810124,26211.816037810124,2.6869048564805572e-11,2.891698117421702e-12,6410.0,4.311153974978816e-12
NGC2915,4.06,8.03,81.5,7.86,18.24,18.72,0.0,0.0,0.0,81500.0,18240.0,18720.0,0.0,2.4777990975429997e+20,26.136870508919003,26136.870508919004,2.6807056337160242e-11,2.757027398538492e-12,7860.0,5.17063712417373e-12
NGC2915,4.06,8.37,82.2,7.82,18.65,18.33,0.0,0.0,0.0,82200.0,18650.0,18330.0,0.0,2.5827121352969998e+20,26.149787762045026,26149.787762045027,2.616180064226552e-11,2.6476485344789105e-12,7820.0,4.977744063808184e-12
NGC2915,4.06,8.7,82.0,7.09,18.97,17.95,0.0,0.0,0.0,82000.0,18970.0,17950.0,0.0,2.6845394954699997e+20,26.116343541927918,26116.34354192792,2.504712637436085e-11,2.5407091277701126e-12,7090.0,4.331320146200449e-12
NGC2915,4.06,9.03,84.7,5.74,19.38,17.62,0.0,0.0,0.0,84700.0,19380.0,17620.0,0.0,2.7863668556429997e+20,26.192533287179383,26192.533287179383,2.5747112177532923e-11,2.462162506026806e-12,5740.0,3.4896912372854542e-12
NGC2915,4.06,9.37,86.1,5.54,19.59,17.3,0.0,0.0,0.0,86100.0,19590.0,17300.0,0.0,2.8912798933969997e+20,26.135380234463778,26135.380234463777,2.5639890544426432e-11,2.3624765681106945e-12,5540.0,3.2995352756358293e-12
NGC2915,4.06,9.7,85.3,5.23,19.9,16.98,0.0,0.0,0.0,85300.0,19900.0,16980.0,0.0,2.99310725357e+20,26.15970947850912,26159.70947850912,2.4309486375142465e-11,2.2863544204230287e-12,5230.0,2.9809757032120772e-12
NGC2915,4.06,10.04,86.5,6.45,19.9,16.69,0.0,0.0,0.0,86500.0,19900.0,16690.0,0.0,3.098020291324e+20,25.97241036176658,25972.410361766582,2.4151713986360993e-11,2.1774102057663122e-12,6450.0,3.6018163054804254e-12
NGC2955,97.9,0.75,169.0,4.27,0.0,53.73,163.04,1391.81,4469.43,169000.0,0.0,53730.0,163040.0,2.31425818575e+19,171.66523963808163,171665.23963808164,1.2341319640074649e-09,1.273365032538483e-09,4270.0,6.236382824037722e-11
NGC2955,97.9,1.55,203.0,4.92,0.16,99.45,214.33,1172.91,2105.83,203000.0,160.0,99450.0,214330.0,4.78280025055e+19,236.27881199972205,236278.81199972206,8.616082178063187e-10,1.167259222117421e-09,4920.0,4.1764654498592e-11
NGC2955,97.9,2.3,232.0,5.49,0.0,134.15,231.92,999.07,1340.93,232000.0,0.0,134150.0,231920.0,7.097058436299999e+19,267.9236997729017,267923.6997729017,7.583987152296968e-10,1.0114487508351923e-09,5490.0,3.5893180574233064e-11
NGC2955,97.9,3.06,256.0,4.38,1.12,162.98,250.27,849.17,745.19,256000.0,1120.0,162980.0,250270.0,9.44217339786e+19,298.66169439685433,298661.6943968543,6.940774887151857e-10,9.446851264160884e-10,4380.0,2.3750464066972758e-11
NGC2955,97.9,3.85,248.0,3.47,10.81,187.48,252.3,717.13,308.69,248000.0,10810.0,187480.0,252300.0,1.187985868685e+20,314.51692561768436,314516.9256176844,5.177165959733152e-10,8.326773836922578e-10,3470.0,1.4487714419575835e-11
NGC2955,97.9,4.61,253.0,5.68,18.83,206.85,245.12,606.7,124.46,253000.0,18830.0,206850.0,245120.0,1.422497364841e+20,321.28695242726553,321286.9524272655,4.499762290045059e-10,7.256625449815018e-10,5680.0,2.020446625095331e-11
NGC2955,97.9,5.36,269.0,8.42,25.11,220.81,233.77,503.2,47.18,269000.0,25110.0,220810.0,233770.0,1.6539231834160002e+20,322.54609143500716,322546.09143500717,4.375112503746767e-10,6.290254719395425e-10,8420.0,2.7389180134979762e-11
NGC2955,97.9,6.12,268.0,4.67,29.26,232.37,221.48,437.22,17.54,268000.0,29260.0,232370.0,221480.0,1.888434679572e+20,322.34353553313275,322343.53553313273,3.8033616294463726e-10,5.502194808429879e-10,4670.0,1.3254999111578029e-11
NGC2955,97.9,6.91,260.0,5.58,31.48,243.48,209.61,380.24,6.29,260000.0,31480.0,243480.0,209610.0,2.132203208471e+20,322.81550907600456,322815.50907600456,3.1704295224504364e-10,4.887425949177176e-10,5580.0,1.360845902713341e-11
NGC2955,97.9,7.66,245.0,8.47,32.44,254.23,199.62,318.5,2.38,245000.0,32439.999999999996,254230.0,199620.0,2.363629027046e+20,324.8590323509568,324859.0323509568,2.5395271133142936e-10,4.4648880891386243e-10,8470.0,1.7559016040630258e-11
NGC2955,97.9,8.42,247.0,6.0,32.35,258.51,190.58,235.35,0.89,247000.0,32350.0,258510.0,190580.0,2.598140523202e+20,322.7920057870083,322792.00578700827,2.348179378874061e-10,4.010355793673099e-10,6000.0,1.1408158925703939e-11
NGC2955,97.9,8.86,267.0,10.3,32.44,258.41,185.85,200.23,0.5,267000.0,32439.999999999996,258410.00000000003,185850.0,2.733910336766e+20,319.9504714795714,319950.47147957137,2.607583688510036e-10,3.744391424376179e-10,10300.0,2.011843594880402e-11
NGC2955,97.9,9.21,255.0,7.27,32.44,257.39,182.29,180.71,0.32,255000.0,32439.999999999996,257390.0,182290.0,2.8419090521010002e+20,317.06720076349745,317067.20076349744,2.288074628986721e-10,3.5374675247146915e-10,7270.0,1.304651180606546e-11
NGC2955,97.9,10.82,253.0,11.2,33.51,252.03,168.18,131.46,0.04,253000.0,33510.0,252030.0,168180.0,3.338703142642e+20,304.838569410106,304838.569410106,1.9171815302317672e-10,2.7833128442340305e-10,11200.0,1.697425544553027e-11
NGC2955,97.9,11.56,271.0,11.3,34.86,249.34,162.76,112.34,0.02,271000.0,34860.0,249340.0,162760.0,3.567043283636e+20,299.7940506414362,299794.0506414362,2.0588760539271974e-10,2.5196350493506227e-10,11300.0,1.716996266374711e-11
NGC2955,97.9,12.4,276.0,8.71,37.47,246.01,157.16,103.42,0.01,276000.0,37470.0,246010.0,157160.0,3.82624020044e+20,294.3198712285665,294319.8712285665,1.9908838967098855e-10,2.2639505640560305e-10,8710.0,1.256565126111819e-11
NGC2955,97.9,14.17,275.0,10.1,44.03,245.22,146.96,81.02,0.0,275000.0,44030.0,245220.0,146960.0,4.372405132277e+20,289.25547687122537,289255.47687122534,1.729597274546631e-10,1.9135630932815266e-10,10100.0,1.2704678162124343e-11
NGC2955,97.9,16.88,275.0,10.0,57.16,236.05,134.67,50.98,0.0,275000.0,57160.0,236050.0,134670.0,5.2086237567279995e+20,277.71005923444693,277710.0592344469,1.4519190391188247e-10,1.480676673955958e-10,10000.0,1.0559411193591452e-11
NGC2955,97.9,19.49,276.0,11.7,67.4,232.49,125.34,36.11,0.0,276000.0,67400.0,232490.0,125340.0,6.013985605368999e+20,272.5884731605502,272588.47316055023,1.2666475279221438e-10,1.235527993842628e-10,11700.0,1.0738968171513828e-11
NGC2955,97.9,22.19,267.0,15.7,77.25,219.85,117.47,17.62,0.0,267000.0,77250.0,219850.0,117470.0,6.847118552239001e+20,260.96127279732525,260961.27279732525,1.041153288877824e-10,9.945904307109028e-11,15700.0,1.224427463324482e-11
NGC2955,97.9,24.8,257.0,15.1,79.95,209.2,111.12,12.8,0.0,257000.0,79950.0,209200.0,111120.0,7.65248040088e+20,250.00859365229826,250008.59365229827,8.631057714620827e-11,8.167848021252336e-11,15100.0,1.0142332411733422e-11
NGC2955,97.9,27.51,254.0,13.6,78.21,199.59,105.5,9.61,0.0,254000.0,78210.0,199590.0,105500.0,8.488699025331e+20,238.9209538738702,238920.9538738702,7.600222343550968e-11,6.724613751725537e-11,13600.0,8.138820777345919e-12
NGC2955,97.9,30.12,248.0,11.6,75.51,191.82,100.83,6.7,0.0,248000.0,75510.0,191820.0,100830.0,9.294060873972e+20,229.4849916661218,229484.9916661218,6.617559410681485e-11,5.6663456495624676e-11,11600.0,6.190620093863325e-12
NGC2955,97.9,35.43,227.0,11.2,77.83,176.46,92.96,3.71,0.0,227000.0,77830.0,176460.0,92960.0,1.0932555669483e+21,214.09624494605225,214096.24494605226,4.7133535431095414e-11,4.1927252406268925e-11,11200.0,4.6510625271213095e-12
NGC2976,3.58,0.11,6.8,3.62,1.06,11.98,0.0,401.24,0.0,6800.0,1060.0,11980.0,0.0,3.3942453390999997e+18,12.02680339907492,12026.803399074919,1.3623057669797303e-11,4.2614479965185154e-11,3620.0,1.4504549636666541e-11
NGC2976,3.58,0.17,9.5,4.31,1.76,15.44,0.0,385.05,0.0,9500.0,1760.0,15440.0,0.0,5.2456518877e+18,15.5399871299818,15539.987129981799,1.7204725348172288e-11,4.603645174515837e-11,4310.0,1.5611024473815276e-11
NGC2976,3.58,0.24,14.0,3.11,2.47,19.52,0.0,353.55,0.0,14000.0,2470.0,19520.0,0.0,7.405626194399999e+18,19.675652466945028,19675.652466945026,2.6466364201343524e-11,5.227529581397743e-11,3110.0,1.1758627523739765e-11
NGC2976,3.58,0.31,19.8,5.5,2.93,23.11,0.0,326.8,0.0,19800.0,2930.0,23110.0,0.0,9.5656005011e+18,23.294999463404157,23294.999463404158,4.098435847858346e-11,5.6730050553292185e-11,5500.0,2.276908804365748e-11
NGC2976,3.58,0.38,26.1,3.9,3.29,26.27,0.0,306.5,0.0,26100.0,3290.0,26270.0,0.0,1.17255748078e+19,26.475214824435326,26475.214824435327,5.809608579247224e-11,5.977847666228934e-11,3900.0,1.7362048627635382e-11
NGC2976,3.58,0.45,28.7,3.5,3.99,29.18,0.0,294.93,0.0,28700.0,3990.0,29180.0,0.0,1.38855491145e+19,29.4515279739439,29451.5279739439,5.931994429661128e-11,6.246728111704451e-11,3500.0,1.4468279096734457e-11
NGC2976,3.58,0.52,28.7,2.7,4.46,32.19,0.0,286.81,0.0,28700.0,4460.0,32189.999999999996,0.0,1.6045523421200001e+19,32.4975029809984,32497.502980998397,5.1334567179759755e-11,6.581821435657584e-11,2700.0,9.658768737655146e-12
NGC2976,3.58,0.59,31.7,2.5,4.93,35.22,0.0,277.28,0.0,31700.0,4930.0,35220.0,0.0,1.8205497727899998e+19,35.56337020024959,35563.370200249585,5.519706272353115e-11,6.94709542635443e-11,2500.0,8.706161312859803e-12
NGC2976,3.58,0.66,35.5,2.3,5.88,38.01,0.0,266.34,0.0,35500.0,5880.0,38010.0,0.0,2.03654720346e+19,38.46211772640711,38462.11772640711,6.188169848746413e-11,7.26393425836965e-11,2300.0,8.018473606826338e-12
